artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
Ghostface Killah,14s2nxAxNcE38XZRh0YkZl,The Sure Shot (Pt. 1 & 2),0.165,0.389,216294,0.588,0.0,7,0.33,-9.074,1,0.39299999999999996,72.612,1,0.537,27
Hanne Leland,5Jj9ePl5agHIJuELrIEIVR,Hungover You - Moxors Remix,0.257,0.59,230999,0.725,7.56e-05,1,0.429,-5.274,0,0.159,93.445,4,0.258,29
Sleeping Giant,2TojKQvUiwsjf1PdUL0Cun,Second Chance Kids,4.41e-05,0.534,194490,0.996,6.37e-06,7,0.32299999999999995,-3.0660000000000003,1,0.0756,136.986,4,0.5,25
Tyron Hapi,4yVEqkQBvWnUT1aQWBgJWr,Anyway,0.0762,0.747,169219,0.8440000000000001,6.27e-06,5,0.115,-4.91,0,0.0822,103.926,4,0.6709999999999999,14
Brandon Jenkins,3ZGg614Th6qWo5LIMDHXVx,Be the Revival,0.429,0.5660000000000001,234057,0.495,0.0,5,0.433,-8.634,1,0.027999999999999997,154.066,4,0.45799999999999996,23
ionnalee,4hgFb2LtxI27Un2BeveGc5,WORK,0.0581,0.711,216653,0.7190000000000001,0.13699999999999998,5,0.0852,-9.335,0,0.0548,129.975,4,0.293,34
King Dif,4QvqM8q64WhdS17kTEAz7I,A Dead President,0.58,0.7040000000000001,145633,0.446,0.0,8,0.395,-10.379000000000001,1,0.382,113.98700000000001,5,0.115,0
LOYALS,5yd03MfC9sq9STAwSnRICK,Hold On,0.155,0.48100000000000004,221199,0.667,0.0,4,0.113,-5.728,0,0.0297,141.993,4,0.353,31
Ryan Bingham,6I7Aq0Ip8W78kYm0vo4vyU,Radio - Live,0.174,0.48100000000000004,312933,0.8490000000000001,0.0,4,0.982,-4.331,1,0.0454,135.572,4,0.5579999999999999,28
Swayday,5lYAexg45DfNm7LfJNYMva,State of Undress,0.16899999999999998,0.784,185047,0.723,0.0,8,0.2,-4.607,1,0.184,107.086,4,0.753,33
Eyes Set To Kill,1vDiX6SZYlHk9neBrRuceW,Saved You with a Lie,0.0020399999999999997,0.43,205640,0.9179999999999999,0.00118,5,0.122,-3.537,0,0.0698,163.375,4,0.32,29
Fruition,2gpuVYYQgYpKLHTA395U2e,I'll Never Sing Your Name,0.0011,0.444,157917,0.8390000000000001,0.000718,9,0.0932,-5.702999999999999,1,0.0488,125.49700000000001,4,0.551,24
Bibelots,453TOUGZhBGf2gZPUqGkoI,No Other Way Out - A Best Man Dead Baggy Mix,0.0099,0.499,285880,0.872,0.000165,4,0.818,-3.738,1,0.0312,89.012,4,0.35600000000000004,1
Caskey,3InbHd5s1e0DL1FYZkiidQ,L.I.T. (feat. Famous Dex),0.483,0.847,121000,0.4,0.00023199999999999997,1,0.102,-10.304,1,0.23800000000000002,119.991,4,0.231,24
Phenomenon Xhale,2Ew1vNH2Xq5uy3atZ8PiVT,Jamaica day,0.00298,0.474,85306,0.8079999999999999,0.74,0,0.623,-12.183,1,0.0482,180.005,4,0.725,21
Black Rebel Motorcycle Club,7E0R2sOCNrRJReNG3PYdkh,Calling Them All Away,0.524,0.34600000000000003,405916,0.569,0.7759999999999999,2,0.16699999999999998,-7.704,1,0.0314,95.948,4,0.16699999999999998,23
Nursery Rhymes 123,4tvx5doXC1lw50HK3ZUvUj,Jelly on a Plate,0.763,0.688,99156,0.32,0.0,7,0.0891,-9.634,1,0.0354,80.045,4,0.516,42
Anthony Santos,47tsVsCthxLQ64TBaHopy2,Voy Paya,0.0181,0.836,228261,0.47700000000000004,0.0,0,0.1,-11.092,1,0.145,135.466,4,0.889,22
LAMMER,2vOXgx1WdbgKVm7Gb5xofB,Dubs,0.0369,0.794,198755,0.9620000000000001,0.292,11,0.0684,-1.9169999999999998,0,0.20600000000000002,128.035,4,0.371,22
Magnify Worship,4ldTfT3bAMz6fLnSOkineb,Hallelujah (Instrumental),0.679,0.324,388421,0.0903,0.935,10,0.114,-27.081999999999997,1,0.0335,75.922,3,0.0379,30
Donny,0LdyS9ZKj0Hn05vprqUh44,Just Let Me Know,0.591,0.8540000000000001,106200,0.0629,0.737,10,0.195,-22.61,0,0.0793,99.945,4,0.51,30
Gui Brazil,6tsVz2hHJD9S8Z1Z3hr1b8,Im Here For a Reason (feat. Kaio Deodato & Sou.Za) - Mack Christopher Remix,0.00573,0.71,191321,0.96,0.0267,9,0.11,-2.041,1,0.0964,128.019,4,0.32299999999999995,34
Night Verses,2f9y1RoIydHhWnoePy7KB3,Copper Wasp,7.46e-05,0.312,291615,0.8440000000000001,0.813,8,0.366,-6.16,1,0.0369,124.993,4,0.287,16
Lethal Bizzle,5OGcJLVgCtswVfW1YxanP8,London (Remix),0.0137,0.8029999999999999,240000,0.871,0.0,1,0.13,-7.6610000000000005,1,0.29100000000000004,140.078,4,0.802,35
Remik Gonzalez,6OvX58XRCvSDS9EmcgyAUO,Game Over,0.27699999999999997,0.816,345627,0.649,0.0,4,0.142,-6.398,0,0.349,149.93,4,0.659,41
Antonio Vivaldi,2uEJVFLJ9SiIIqvg3Y52Rp,"The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo",0.519,0.33,114000,0.182,1.17e-05,10,0.272,-17.874000000000002,1,0.0411,80.779,4,0.16699999999999998,25
The Moondoggies,0twzhLTf4LTkf9ZYjPOhK5,Promises,0.0827,0.494,318933,0.46299999999999997,0.0284,9,0.257,-9.366,0,0.0239,81.0,4,0.39,14
Chris Dave and The Drumhedz,3CU61JmoG2ReA6FvQ56kT4,Dat Feelin',0.000242,0.633,218750,0.8140000000000001,0.7240000000000001,2,0.386,-11.460999999999999,1,0.0638,101.965,4,0.505,31
Khan Saab,2Ay3YOavuIR0n61bpoKJpa,Zindagi Tere Naal,0.207,0.523,320000,0.672,0.0,2,0.0789,-6.593,0,0.0365,108.119,4,0.374,40
Kollision,5ZziimyTdY4uT85k6Tt6Hu,Ironic,0.00827,0.792,227547,0.619,0.0,0,0.10300000000000001,-6.426,0,0.0709,137.977,4,0.413,29
Ben Woodward,6R4dsdT16lYCz0g7Upb9F2,Singing in the Rain,0.335,0.716,189391,0.434,0.0,3,0.406,-12.165999999999999,0,0.0914,115.029,4,0.389,30
Don Vedda,4rwC0Wuz53jBkf55neRrD4,Stop Drop and Roll,0.0004940000000000001,0.46399999999999997,228147,0.9590000000000001,0.00043499999999999995,7,0.33899999999999997,-4.905,0,0.0615,82.49,4,0.644,19
Nick & Sammy,23H8Zfi4aA5qjQSblTpeQT,O.o.O(On or Off),0.0271,0.772,220303,0.8540000000000001,1.02e-06,4,0.36700000000000005,-4.2139999999999995,0,0.113,116.93700000000001,4,0.8109999999999999,23
The Spacies,2tJNwuNXTmbIoLyetAUXPU,Fell in Love,0.67,0.731,266658,0.595,3.57e-06,0,0.11900000000000001,-7.724,1,0.0317,99.948,4,0.40700000000000003,26
Tia,03QwIX2spDmTktTIp3wIO5,Deal with the devil - TV size,0.027999999999999997,0.551,98467,0.8959999999999999,1.1900000000000001e-05,2,0.254,-2.559,1,0.172,142.076,4,0.831,34
Stalley,3VIJcLfWRndFbMTEOxR2PR,Shining 2 Hard,0.0113,0.6940000000000001,192040,0.601,0.00145,8,0.14300000000000002,-8.074,1,0.10099999999999999,130.988,4,0.151,20
Ellevator,2V48MQXldHg2C04h5HnXQi,New Survival,0.0102,0.5670000000000001,230107,0.764,0.00037799999999999997,9,0.0921,-8.531,1,0.0248,87.493,4,0.369,25
Lea Love,6aoXjYzIp8kMgUlSJr0s6b,Doctor,0.0015300000000000001,0.6890000000000001,206039,0.633,0.0,2,0.0839,-7.648,1,0.0455,151.00799999999998,4,0.527,23
Celtic Thunder,1vtBZWvBZr4Gotkuohp28U,Sons of Light,0.374,0.27399999999999997,312507,0.44,0.00207,11,0.113,-8.772,0,0.0271,102.03,3,0.185,28
Siddhartha Khosla,2LYinBljDMZpZgdEAqPlbx,Blip On The Radar (Moonshadow),0.956,0.599,365250,0.0664,0.941,1,0.175,-21.555,1,0.0448,156.067,4,0.113,30
Johandy,7L63U97edbJvgwrUYeN1oL,Perfect,0.31,0.8009999999999999,263169,0.7120000000000001,4.2999999999999995e-06,8,0.107,-8.629,1,0.0346,126.95,4,0.8170000000000001,40
Laura Pausini,6sVYmWAG5a0fyHSbBFTiqD,Il coraggio di andare,0.475,0.596,225000,0.41700000000000004,0.0,4,0.11900000000000001,-6.307,1,0.03,140.069,3,0.23800000000000002,49
Workout Citi,1HxS34fxe2wvUi8HTFlQI8,Harder This Time,0.068,0.7759999999999999,221147,0.579,0.907,2,0.114,-12.015999999999998,1,0.0605,140.011,4,0.441,29
Ashley All Day,2DCMTaXMUdz6i0s688l4iw,Tucked in tha Mink,0.0124,0.767,151515,0.6829999999999999,0.0,10,0.0901,-5.093,0,0.14,77.997,4,0.418,22
Jason Reeves,08LMJAnB1otTdjLcNof47z,Inside Out,0.436,0.68,331636,0.669,4e-06,9,0.316,-7.926,0,0.0421,110.01799999999999,4,0.5870000000000001,25
Felly,45rVfJNwC1xnkqnp6vxjc8,Blue Velour (Live in Studio),0.369,0.752,195207,0.594,3.8e-06,9,0.035,-9.093,1,0.121,137.819,4,0.526,27
Vertical Horizon,1hv2Lju1wz7hOOtPya8NGg,Lighthouse,0.0384,0.698,385591,0.33899999999999997,0.0115,4,0.11599999999999999,-8.52,1,0.0387,94.022,4,0.115,26
Justin Stone,5CtbO83y62TlPyWrpdDwH1,Potential,0.127,0.696,153857,0.738,0.025,10,0.256,-8.82,0,0.0653,140.013,4,0.445,30
NatStar,1wgh4I4X0aHlArKqTV1AcS,Greatness,0.0176,0.6779999999999999,310000,0.59,0.0,11,0.0601,-8.602,0,0.22399999999999998,78.132,4,0.273,2
DirtyPaperMan,3VLHZjKuEmknx1UZWZa7R4,Think Ima Wife Her,0.6559999999999999,0.919,96026,0.424,0.9440000000000001,2,0.1,-8.211,1,0.214,130.0,4,0.588,5
Sarah Shook & the Disarmers,2fyDStIwW7JQz3v1DFERMW,Parting Words,0.0316,0.45399999999999996,195173,0.6709999999999999,0.0,6,0.156,-8.504,0,0.0268,173.857,4,0.693,26
Trail of Lies,3sTIRZUJ5XEPeGFITUO6tr,W.A.R,1.06e-06,0.196,69190,0.9229999999999999,0.7909999999999999,1,0.106,-5.462999999999999,0,0.0578,139.131,4,0.18600000000000003,22
Jump Ship,5TjyLs3JMKY4rPpwNH7AEA,And Forgotten,0.000933,0.5539999999999999,156944,0.46799999999999997,0.8640000000000001,7,0.158,-16.119,1,0.0441,101.985,4,0.038,1
Guided By Voices,59rKdA5o8qSOULAAo05cv2,See My Field,0.000381,0.32899999999999996,167957,0.851,0.00054,9,0.319,-3.946,1,0.0415,139.011,4,0.621,24
Catchment,28SzZ735xZ6dvp85Gub3UM,You Got It - VIP Edit,0.00806,0.7859999999999999,213058,0.9490000000000001,0.6890000000000001,11,0.0459,-3.992,1,0.042,122.99,4,0.49700000000000005,15
Dasco,200UDgTJl6xvSejJzMP6Ne,Whatever You Like - Radio Edit,0.0401,0.674,165829,0.805,4.5799999999999995e-05,2,0.3,-4.867,1,0.0401,109.99799999999999,4,0.537,53
PARKER,5IjB2C3bURTLBJSSejPTSe,High,0.17300000000000001,0.607,235973,0.677,4.01e-06,9,0.129,-5.268,1,0.0294,149.096,4,0.55,8
American Nightmare,2eLoFrYy8lhA22lFL4wYBp,Gloom Forever,0.000644,0.336,168800,0.899,0.00259,1,0.596,-7.002999999999999,0,0.0467,95.34100000000001,4,0.483,22
American Pleasure Club,0dQCkgIhoskwWpRrB7w4Dn,new years eve,7.5e-05,0.21100000000000002,133831,0.777,0.0584,5,0.789,-4.391,1,0.0565,75.37,4,0.391,26
Louisa Wendorff,5YrukXcofSOmBpgiaWgUIj,Stop This Fire,0.938,0.591,295926,0.161,5.88e-06,3,0.12300000000000001,-10.686,0,0.0469,123.53,4,0.0893,31
The Shacks,1OssGBBduETBjMvdTo5BdZ,Texas,0.0127,0.54,185761,0.809,0.057,4,0.11699999999999999,-5.167000000000001,0,0.0302,97.617,1,0.32,17
Netherfriends,0CEOwLYViuKz2FZQ73T70k,This Is What I Want Now,0.581,0.778,109845,0.409,0.000941,2,0.132,-11.597999999999999,0,0.18600000000000003,108.06700000000001,5,0.431,28
Thunderstorm Sound Bank,4BmNyMiNqPoSoI1fQ3JgBm,Relaxing Nighttime Rain and Storms Sounds,0.516,0.179,68389,0.8240000000000001,0.9470000000000001,0,0.7020000000000001,-29.863000000000003,1,0.0563,73.297,4,0.00624,32
Thunderstorm Sound Bank,3qjAca1rJv3O9QwAzAZDRi,Refined Night Rain and Thunder Sounds,0.452,0.0598,62824,0.858,0.633,2,0.32,-26.461,0,0.054000000000000006,57.722,5,0.004529999999999999,32
Triple Ess,2mJHlCMWA9bk2wDEklx7VO,Don't Need a Reason,0.23399999999999999,0.764,180029,0.475,0.0,8,0.278,-9.166,1,0.0461,99.945,4,0.506,30
RoadRunningTeam,6AtM7ixnO931R7D6nS3KSC,Never Enough,0.462,0.975,97489,0.131,0.789,9,0.0658,-11.362,0,0.449,130.033,4,0.6,0
Jesus Payan e Imparables,7r1PKelYH2Mmu8SxFpVica,Los Pendientes del Cholo Vivo,0.682,0.618,168116,0.5529999999999999,0.00010700000000000001,11,0.292,-5.376,1,0.051,117.723,3,0.956,0
Jesus Payan e Imparables,2UFlS6SAxM2y7JJX1dj2U8,Cosas de la Vida,0.693,0.807,202083,0.584,4.7600000000000005e-05,7,0.141,-5.4910000000000005,1,0.0368,113.36200000000001,3,0.9640000000000001,0
Dhurata Dora,47fUex4avriGTWhAvJB4nY,Trendafil,0.289,0.665,199674,0.745,0.0,1,0.196,-7.171,0,0.0528,128.512,4,0.67,40
Lena Raine,7CgZnxMqjddDT0kO5LFUzF,Exhale,0.985,0.599,140776,0.0708,0.8909999999999999,2,0.136,-21.198,0,0.039,116.014,4,0.20199999999999999,34
Cody Lovaas,0E3cgd14JxKvLuBtZ7w6RQ,Prove It (Acoustic),0.435,0.655,195606,0.449,0.0,1,0.107,-6.218999999999999,1,0.0385,101.295,4,0.636,17
C Roy,3vhJJb2wtn9cwRSGL0bcb5,Never,0.8440000000000001,0.519,133333,0.24600000000000002,8.23e-06,0,0.561,-11.963,1,0.0452,188.505,3,0.159,34
BlockShooters,55CG6bGfslYJul4SmkxxBu,Buffs On My Face,0.43200000000000005,0.8290000000000001,97411,0.369,0.41100000000000003,7,0.195,-14.533,1,0.244,130.019,3,0.963,0
BlockShooters,0L6Oc72lPWEuL1bbnqzOtw,Shutdown Gang,0.163,0.938,99370,0.581,0.892,9,0.0578,-10.98,0,0.263,129.912,3,0.36200000000000004,0
Ayoitsbrando,4WFURRkRbbQd1U7RWKr0KQ,Let's Do It,0.449,0.8240000000000001,147712,0.528,0.0453,9,0.0985,-8.823,1,0.0558,130.03799999999998,4,0.0432,0
Remmy Valenzuela,3FywrkgVUjYoJTtfQ6kxPG,Espero Con Ansias - En Vivo,0.40299999999999997,0.522,232067,0.501,0.0,7,0.491,-6.016,1,0.0345,131.80100000000002,4,0.569,39
ReekyGz,2aJD3G8pWWECnCpefCE09M,Growing Up,0.254,0.483,162064,0.6809999999999999,0.0,8,0.355,-4.942,1,0.311,95.374,4,0.693,0
Larry June,0v8H4eJPwOgEnfSdg2eqOk,Prices Goin' Up,0.00589,0.5589999999999999,132667,0.429,0.0,1,0.136,-9.136000000000001,1,0.24,98.486,3,0.0575,19
Passive Tides,23KA2wqS4nxFyxaLHBVV2z,If Only,0.00826,0.523,134236,0.525,0.732,1,0.162,-15.05,1,0.0328,116.431,4,0.355,0
frigo,7niSbCElkq8tVBLvEIjRFx,Singularities,0.285,0.509,197122,0.555,0.611,0,0.106,-7.787000000000001,0,0.0278,120.029,4,0.155,3
Paperfiends,5Vbn6fIyhkJRUBeMJfwPgw,Get a Bag Boy,0.0191,0.755,104333,0.348,0.684,2,0.0674,-14.343,0,0.20800000000000002,129.94299999999998,5,0.9390000000000001,0
Dj Towa,0w5idzY7CL6ajMVC5OVUUt,No Hay Nadie Mas (Remix),0.0539,0.794,262863,0.47100000000000003,4.75e-06,6,0.109,-8.267000000000001,1,0.0439,104.98700000000001,4,0.348,47
Mark My Words,0Op4NY6rV9zzrCvWL3L7JQ,Depict,0.000491,0.614,146257,0.498,0.8140000000000001,11,0.20600000000000002,-14.914000000000001,0,0.0395,99.93799999999999,4,0.0348,0
Johannes Brahms,5tejErYMe6s1AOwkholX9I,"Feldeinsamkeit, Op. 85",0.98,0.268,156512,0.0897,0.34299999999999997,10,0.0846,-20.054000000000002,1,0.0418,67.105,4,0.07200000000000001,16
Ministry,0DEPx95HIa1eesJgv4E3dk,TV 5/4 Chan,0.0105,0.434,49117,0.9,1.6800000000000002e-05,3,0.426,-9.792,0,0.596,86.368,3,0.294,25
YWAM Kona Prayer Room,7may984eeoNnFP8KbJrTKP,To the Ends of the Earth for Love,0.00481,0.5329999999999999,300913,0.7440000000000001,6.07e-06,9,0.315,-9.615,1,0.0383,115.03200000000001,4,0.303,19
Eric Champlin,6BrjBaaVFGkQ4OZBb2ey4M,Silence,0.00599,0.66,190809,0.647,0.184,7,0.20600000000000002,-8.31,0,0.0482,135.89700000000002,4,0.0398,16
The Shanghai Restoration Project,6Fz2LZlDbCJG6vm07rstrZ,Dubalonia Radio International,0.38,0.677,306667,0.838,0.903,2,0.111,-10.977,1,0.0367,99.005,4,0.6679999999999999,29
Massive Compression,58GzE4xZQHn1ziJozFWBRQ,Downward,2.91e-06,0.483,120658,0.7020000000000001,0.794,1,0.257,-15.591,1,0.0338,116.37200000000001,4,0.47200000000000003,0
Los Toros Band en Vivo,0mwuG96U4C8vA6djRIaett,El Rey,0.122,0.955,219533,0.47700000000000004,0.0,2,0.0622,-7.852,1,0.0516,124.96,4,0.8590000000000001,0
prettyboydo,0XTgt6FCOHbmT2vRGi0w2D,Chop Elbow,0.37200000000000005,0.9470000000000001,232568,0.605,2.75e-06,7,0.0684,-9.435,1,0.163,127.988,4,0.888,14
Mark Sixma,6P903259HaxYmOxK4ODCFb,Missing (Mix Cut) - Andrew Rayel & Mark Sixma Remix,0.00155,0.49200000000000005,164918,0.99,0.0281,11,0.251,-3.713,0,0.161,130.451,4,0.35200000000000004,25
Exitmusic,5GNdQCPZ0TZCIdSIchFvb9,Iowa,0.0118,0.374,295126,0.607,7.020000000000001e-05,0,0.0836,-8.522,1,0.0381,120.11,4,0.12,1
Los Nuevos Ilegales,6DgBWbIcnyo2wrIf36lGtV,50 Mentadas (En Vivo),0.0561,0.506,204759,0.7170000000000001,0.0,10,0.8079999999999999,-8.175,1,0.138,157.257,3,0.483,25
Carl Friedrich Abel,22i1aueld5msdKd5Ss2cKa,"Symphonies à 4 parties in D Major, Op. 1 No. 3, WKO 3: I. Allegro",0.955,0.275,190187,0.0917,0.897,1,0.184,-20.726999999999997,1,0.042,140.275,4,0.10099999999999999,8
Vallie Pressey,18V6rrWlTE69YB64fmUdEc,Hot Soldier,0.43799999999999994,0.5579999999999999,236069,0.358,3.4899999999999995e-05,10,0.139,-9.616,0,0.039,90.02600000000001,3,0.5670000000000001,27
Earthless,5Fox6rJGjhzJW7O1gL1IPU,Electric Flame,5.27e-05,0.161,531200,0.8859999999999999,0.0165,0,0.0839,-6.294,1,0.0436,163.276,4,0.45799999999999996,29
Massaka,0FCZmnM1QFl3KKMSk7pI0U,Hapiste Volta,0.284,0.777,255000,0.6890000000000001,0.0030399999999999997,9,0.0772,-6.959,1,0.298,120.074,4,0.56,29
Jekalyn Carr,0xYwbNvw4TburjOJYs0GpQ,It's Yours,0.0187,0.389,418262,0.973,5.8299999999999994e-05,11,0.392,-3.5580000000000003,1,0.36700000000000005,77.52,4,0.31,36
Way Out West,2a1JDvmCWiQMMDNJGXzdOa,Oceans - Sunday Maybe Mix,0.0716,0.5660000000000001,232606,0.63,0.885,3,0.0964,-7.45,0,0.0349,120.01799999999999,4,0.13699999999999998,14
Anthem Lights,7coJoGqigzAYutk506bEap,Dear No One (feat. Spencer Kane & Brooke),0.828,0.331,211690,0.413,0.0,3,0.139,-8.73,1,0.0555,175.355,3,0.59,32
Medicine Man Revival,0JkhgPd6X4H2A5xRdP5iYW,Voodoo Queen,0.0274,0.319,271057,0.636,0.000135,5,0.0977,-5.612,0,0.0513,99.499,4,0.39299999999999996,29
Neil Young,7nK0NnChDA6zS8fm1GzW4r,Tumbleweed,0.932,0.5589999999999999,241133,0.128,0.0132,0,0.0986,-18.918,1,0.0656,143.322,4,0.308,27
DJ Luke Nasty,3epH3XpFCpZxpTMGKkfoJv,I Did (feat. DaBaby),0.038,0.84,166400,0.495,0.0,2,0.0944,-7.356,1,0.276,150.048,4,0.152,17
Julz West,6nTswELQXkXolG2XxV47QZ,Kryptonite,0.677,0.7170000000000001,208055,0.364,0.000162,0,0.121,-10.300999999999998,1,0.0649,131.941,4,0.177,7
Phoenix Keyz,3PvwePj1KsIBgZsBv8TP6l,Wake Up - Phoenix Keyz RMX,0.0266,0.7090000000000001,229091,0.767,0.00339,4,0.114,-6.5120000000000005,0,0.034,120.024,4,0.345,26
A Place To Bury Strangers,2SrPRVuqiFeFI9Im6VIUJy,Was It Electric,0.155,0.415,226449,0.898,0.0578,9,0.14800000000000002,-6.632000000000001,0,0.066,105.95700000000001,4,0.23600000000000002,22
GnuS Cello,1d0yP088Q6z1HAAeKtPVcM,Another Love - For Cello and Piano,0.9890000000000001,0.625,251000,0.262,0.9079999999999999,4,0.152,-10.52,0,0.0317,119.99,4,0.124,36
TOKiMONSTA,6QNf80RY9FYg7lTWpUA1HA,"NO WAY (feat. Isaiah Rashad, Joey Purp & Ambré) [Kingdom Remix]",0.0865,0.741,190898,0.494,0.00278,3,0.114,-6.5329999999999995,0,0.218,82.95700000000001,4,0.355,18
Rusty Cage,3MEL2WbIvdkwmaTdtT1uZH,Write Me a Letter,0.498,0.517,323749,0.308,0.0,9,0.105,-11.145999999999999,1,0.0367,149.372,3,0.40299999999999997,32
twoDB,1UegIYDIgDicEBuHhWY026,Ocean Avenue (Kepik Remix) [feat. Vanessa Jamison],0.00788,0.547,225000,0.7909999999999999,2.8000000000000003e-05,10,0.0771,-5.395,1,0.0448,128.08,4,0.198,5
Oxes & Hellboy,27rX1urv845rKc9LKjs83x,Quiere Repetir,0.272,0.7190000000000001,198191,0.67,0.000223,4,0.214,-7.5329999999999995,0,0.0436,133.335,5,0.253,2
Nitrous Oxide,1rP7xT7P1XnTDJ4meX639R,Golden Horizon - Original Mix,0.000399,0.473,203696,0.995,0.0459,6,0.243,-2.977,0,0.0586,137.998,4,0.374,26
Christina Novelli,7a9xql9IifdnDmqVhd6DMH,Worlds Collide (ASOT 856),0.000545,0.442,167959,0.711,0.44799999999999995,9,0.35,-11.258,0,0.0671,129.931,4,0.0563,14
Diamond White,3rQYbY4T18v8RBWRMdH3tm,Westside Weekends,0.0328,0.647,211670,0.425,2.02e-06,4,0.0708,-10.328,0,0.0417,109.94,4,0.0742,19
Sou El Flotador,6wliFZ2T56ls8bVlbE2a7V,Te Regalo un Aka,0.0969,0.7290000000000001,221520,0.555,8.37e-06,1,0.11199999999999999,-5.763,1,0.0483,129.952,4,0.0889,8
Kalle Mattson,0WBi5VpvW4TYGSec2KhjCE,Broken in Two,0.503,0.565,220536,0.654,0.0261,10,0.26899999999999996,-12.593,1,0.0539,168.03599999999997,3,0.389,14
Leu Leu Land,6lvVHgUNx8sIN9j7pIAXY0,Give Me Love,0.0038399999999999997,0.755,222450,0.752,2.82e-06,11,0.14400000000000002,-5.105,1,0.054000000000000006,120.037,4,0.429,55
Frédéric Chopin,1Y8Q5hU0s184K6g0Wo4twa,"Études, Op. 10: X. Etude in A-Flat Major",0.9620000000000001,0.282,131067,0.239,0.945,1,0.128,-24.44,1,0.0521,67.536,1,0.068,19
Han Dong Geun,13Av2wrsybr23WYQnTJyHW,After a day,0.828,0.536,218519,0.308,0.0,0,0.13,-7.396,1,0.0312,133.77200000000002,4,0.256,34
Outsider Yp,7varPBYHhezUOiTz17WZ0P,Spill My Guts,0.14800000000000002,0.8290000000000001,144014,0.758,1.94e-06,8,0.0891,-5.937,1,0.348,147.998,4,0.307,2
Masicka,7DaCOTSB4qDz3dTAyRWxmP,CRAB INNA BARELL,0.102,0.601,167500,0.879,0.0,9,0.304,-3.715,1,0.365,91.87799999999999,4,0.7020000000000001,29
Amun,1xLnh9d7R9LeKkOJtZZyYQ,Momma Always Say,0.415,0.7120000000000001,235636,0.524,0.0395,2,0.191,-9.305,1,0.0473,109.99,4,0.195,0
Acres,3ZmhPbcjXVn73KG8LcZiqX,Room for Us,0.805,0.489,94873,0.11,0.00018899999999999999,4,0.11800000000000001,-24.186,0,0.0782,149.64700000000002,3,0.193,6
FancyJ London,2LRQ1W8Gz07blhQQHHqlNY,Ven Acercate,0.0339,0.664,216560,0.885,0.0301,3,0.0816,-4.111000000000001,0,0.0831,109.96,4,0.5720000000000001,24
Le Butcherettes,43BRs6zalRtET6gE7oCXPC,spider/WAVES,0.00122,0.593,254336,0.557,0.000475,11,0.10300000000000001,-11.28,1,0.0306,138.036,4,0.623,27
Christopher Lennertz,6gLXD9e6tNNUCWCUtQHEAn,Maureen at Work,0.937,0.295,88000,0.253,0.9470000000000001,0,0.10400000000000001,-16.74,1,0.0437,131.484,4,0.0394,14
Christopher Lennertz,5siTwMSmhnZ8pbd5WI55Mq,Maureen Flies,0.902,0.18,72760,0.14800000000000002,0.946,2,0.17800000000000002,-22.209,0,0.0353,91.152,4,0.0472,10
Christopher Lennertz,0RTq5gZASnDmjXQF8TpZcc,Ultimate Sacrifice,0.809,0.187,234587,0.0396,0.205,7,0.0952,-26.296,1,0.04,64.454,3,0.0329,12
Christopher Lennertz,1XupAF7Ev3nnIRvZnbp5FD,The Resolute,0.6709999999999999,0.204,197600,0.276,0.721,2,0.0943,-16.82,1,0.0387,144.085,4,0.0377,17
Jesse Daniel Smith,2wLxGPNerfzc3QItstulmp,Dammit,0.48700000000000004,0.47,239140,0.239,0.00984,2,0.36200000000000004,-12.447000000000001,1,0.0358,112.6,4,0.127,28
Waterbed,3prbzcgQJIDUMPgEkpTVbW,Wish Away,0.0811,0.831,193761,0.762,0.00114,5,0.0933,-5.364,0,0.0831,109.00299999999999,4,0.672,3
SayMaxWell,5YGOku4TvC7dnrpkUbxJ8A,Tide Goes Out (Remix),0.0008289999999999999,0.5670000000000001,166737,0.857,0.00298,2,0.22899999999999998,-3.375,1,0.0658,95.009,4,0.633,30
J3 EDC,0yjlRDIi6Pqh1xKkISMEhn,Cary This,0.34,0.976,172826,0.7090000000000001,0.14,1,0.127,-7.867000000000001,1,0.179,124.948,4,0.237,0
Davina Michelle,601QhsmIWbkV7hJFVmy6ND,In My Blood,0.319,0.606,167201,0.645,0.0,2,0.188,-3.174,1,0.0501,139.945,4,0.441,38
Nicola Lerra,1Ababg4VvIuoI82YWMfUcJ,The Cherry,0.9279999999999999,0.359,84500,0.32299999999999995,0.888,1,0.37,-11.151,0,0.0262,99.646,4,0.335,0
Wizard,7tETFprsp9mXMXxTlgnF1B,Mine,0.00324,0.599,210000,0.7120000000000001,0.5329999999999999,6,0.0927,-4.552,0,0.0898,167.986,4,0.638,0
Myles Parrish,6PPal14OHKeY3ejJ4id6NL,Intro,0.0018100000000000002,0.833,85333,0.473,0.0,1,0.139,-10.850999999999999,0,0.14800000000000002,104.12200000000001,4,0.618,14
Jay Worthy,7bLyZB4ygKuYQ3ewIBLWiH,Daygo to the Town,0.0181,0.7290000000000001,184346,0.889,0.0,1,0.245,-5.697,0,0.315,198.209,4,0.363,17
